y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1718,6,641,Low Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,641,Low Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,653,High Minority/High Poverty/Non-Title I,10,School Chart,Teachers,10,9,0,19,52.6,0,19,0,0
1718,6,653,High Minority/High Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,653,High Minority/High Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,36,0,42,14.3,0,42,0,0
1718,6,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,691,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,701,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,22,62,1,85,25.9,0,83,2,0
1718,6,701,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,701,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1718,6,711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,36,0,42,14.3,0,42,0,0
1718,6,711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,711,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,721,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,30,1,46,32.6,0,44,2,0
1718,6,721,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,721,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,731,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,59,0,62,4.8,0,62,0,0
1718,6,731,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,731,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,751,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,24,2,34,23.5,0,30,4,0
1718,6,751,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,751,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,761,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,41,0,53,22.6,0,52,1,0
1718,6,761,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,761,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,811,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,39,0,51,23.5,0,50,1,0
1718,6,811,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,811,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,831,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,36,1,48,22.9,0,48,0,0
1718,6,831,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,831,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,31,0,40,22.5,0,38,2,0
1718,6,841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,841,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,38,2,49,18.4,0,46,3,0
1718,6,851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,851,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,861,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,65,1,79,16.5,0,78,1,0
1718,6,861,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,861,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1718,6,871,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,26,0,31,16.1,0,31,0,0
1718,6,871,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,871,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,32,53,1,86,37.2,0,85,1,0
1718,6,881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,881,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1718,6,891,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,26,0,37,29.7,0,36,1,0
1718,6,891,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,891,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,23,0,37,37.8,0,35,2,0
1718,6,901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,901,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,911,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,22,48,0,70,31.4,0,70,0,0
1718,6,911,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,911,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1718,6,921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,15,31,0,46,32.6,0,45,1,0
1718,6,921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,931,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,32,0,46,30.4,0,43,3,0
1718,6,931,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,931,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,941,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,31,0,42,26.2,0,40,2,0
1718,6,941,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,941,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,951,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,27,66,2,95,28.4,0,93,2,0
1718,6,951,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,951,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,2,0,4,50,0,4,0,0
1718,6,971,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,17,31,2,50,34,0,46,4,0
1718,6,971,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,971,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,991,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,6,0,11,45.5,0,8,3,0
1718,6,991,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,991,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,6,1021,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,14,1,24,37.5,0,23,1,0
1718,6,1021,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1021,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1051,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,26,110,2,138,18.8,0,136,2,0
1718,6,1051,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1051,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,3,1,0,4,75,0,4,0,0
1718,6,1071,High Minority/High Poverty/Title I,10,School Chart,Teachers,14,42,0,56,25,0,56,0,0
1718,6,1071,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1071,High Minority/High Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1718,6,1091,High Minority/High Poverty/Title I,10,School Chart,Teachers,7,32,1,40,17.5,0,39,1,0
1718,6,1091,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1091,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1131,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,27,0,38,28.9,0,38,0,0
1718,6,1131,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1131,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1151,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,38,96,0,134,28.4,0,134,0,0
1718,6,1151,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1151,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,4,0,5,20,0,5,0,0
1718,6,1161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,54,1,67,17.9,0,62,5,0
1718,6,1161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1161,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1171,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,29,0,37,21.6,0,37,0,0
1718,6,1171,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1171,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1191,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,17,0,25,32,0,24,1,0
1718,6,1191,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1191,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1211,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,3,46,0,49,6.1,0,49,0,0
1718,6,1211,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1211,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1221,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,30,1,39,20.5,0,37,2,0
1718,6,1221,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,6,1221,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,17,73,1,91,18.7,0,90,1,0
1718,6,1241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1241,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,4,0,4,0,0,4,0,0
1718,6,1251,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,34,0,37,8.1,0,36,1,0
1718,6,1251,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1251,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1271,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,39,0,46,15.2,0,46,0,0
1718,6,1271,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,6,1271,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,6,1281,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,18,75,0,93,19.4,0,93,0,0
1718,6,1281,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1281,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,4,0,4,0,0,4,0,0
1718,6,1282,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,43,0,48,10.4,0,48,0,0
1718,6,1282,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1282,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1291,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,12,79,2,93,12.9,0,92,1,0
1718,6,1291,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1291,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,3,0,3,0,0,3,0,0
1718,6,1311,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,16,58,0,74,21.6,0,74,0,0
1718,6,1311,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1311,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1718,6,1321,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,33,1,48,29.2,0,47,1,0
1718,6,1321,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1321,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1381,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,41,1,51,17.6,0,47,4,0
1718,6,1381,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1381,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1391,High Minority/High Poverty/Title I,10,School Chart,Teachers,15,37,0,52,28.8,0,51,1,0
1718,6,1391,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1391,High Minority/High Poverty/Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1718,6,1421,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,34,1,46,23.9,0,45,1,0
1718,6,1421,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1421,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1451,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,27,72,1,100,27,0,99,1,0
1718,6,1451,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1451,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,2,0,3,33.3,0,3,0,0
1718,6,1461,High Minority/High Poverty/Title I,10,School Chart,Teachers,4,35,0,39,10.3,0,39,0,0
1718,6,1461,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1461,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1611,High Minority/High Poverty/Title I,10,School Chart,Teachers,14,19,1,34,41.2,0,32,2,0
1718,6,1611,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1611,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1621,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,37,1,48,20.8,0,47,1,0
1718,6,1621,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1621,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1631,High Minority/High Poverty/Title I,10,School Chart,Teachers,7,42,0,49,14.3,0,48,1,0
1718,6,1631,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1631,High Minority/High Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1718,6,1641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,42,0,52,19.2,0,50,2,0
1718,6,1641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1661,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,19,71,3,93,20.4,0,89,4,0
1718,6,1661,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1661,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1718,6,1671,High Minority/High Poverty/Title I,10,School Chart,Teachers,8,27,2,37,21.6,0,34,3,0
1718,6,1671,High Minority/High Poverty/Title I,10,School Chart,Principals,1,1,0,2,50,0,1,1,0
1718,6,1671,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1681,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,38,47,1,86,44.2,0,85,1,0
1718,6,1681,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1681,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,2,0,4,50,0,4,0,0
1718,6,1701,High Minority/High Poverty/Title I,10,School Chart,Teachers,19,25,0,44,43.2,0,44,0,0
1718,6,1701,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1701,High Minority/High Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1718,6,1711,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,32,78,1,111,28.8,0,109,2,0
1718,6,1711,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1711,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,5,0,5,0,0,5,0,0
1718,6,1741,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,39,47,0,86,45.3,0,86,0,0
1718,6,1741,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1741,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,2,2,0,4,50,0,4,0,0
1718,6,1751,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,33,71,1,105,31.4,0,104,1,0
1718,6,1751,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1751,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,3,0,4,25,0,4,0,0
1718,6,1752,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,6,32,0,38,15.8,0,38,0,0
1718,6,1752,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1752,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,1,0,2,50,0,2,0,0
1718,6,1761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,30,0,39,23.1,0,38,1,0
1718,6,1761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1781,High Minority/High Poverty/Title I,10,School Chart,Teachers,11,39,1,51,21.6,0,49,2,0
1718,6,1781,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1781,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1791,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,21,50,3,74,28.4,0,71,3,0
1718,6,1791,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1791,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,2,1,0,3,66.7,0,3,0,0
1718,6,1811,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,11,22,0,33,33.3,0,33,0,0
1718,6,1811,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1811,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1831,High Minority/High Poverty/Title I,10,School Chart,Teachers,10,30,0,40,25,0,39,1,0
1718,6,1831,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1831,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,36,1,49,24.5,0,45,4,0
1718,6,1841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,6,1851,High Minority/High Poverty/Title I,10,School Chart,Teachers,23,28,0,51,45.1,0,49,2,0
1718,6,1851,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,6,1851,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,6,1871,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,28,48,0,76,36.8,0,76,0,0
1718,6,1871,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
