y,d,s,c,fixorder,g,sub,inexp_tot,exp_tot,total_unk_tot,total_tot,inexp_r_tot,ineff_tot,otheval_tot,noeval_tot,ineff_r_tot
1718,13,721,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,721,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,22,40,1,63,34.9,0,59,4,0
1718,13,761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,761,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,771,High Minority/High Poverty/Title I,10,School Chart,Teachers,3,30,1,34,8.8,0,31,3,0
1718,13,771,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,771,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,23,48,1,72,31.9,0,66,6,0
1718,13,801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,831,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,5,36,1,42,11.9,0,39,3,0
1718,13,831,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,831,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,5,29,3,37,13.5,0,35,2,0
1718,13,841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,841,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,19,0,24,20.8,0,24,0,0
1718,13,861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,861,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,881,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,24,2,35,25.7,1,32,2,2.86
1718,13,881,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,881,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,13,921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,12,14,0,26,46.2,0,24,2,0
1718,13,921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,921,Mid-Range Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,950,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,51,25,0,76,67.1,0,71,5,0
1718,13,950,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,950,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,961,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,9,46,2,57,15.8,0,53,4,0
1718,13,961,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,961,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,1000,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,21,0,0,21,100,0,19,2,0
1718,13,1000,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,13,1000,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,1001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,59,8,76,11.8,0,72,4,0
1718,13,1001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,1010,High Minority/Low Poverty/Title I,10,School Chart,Teachers,23,2,0,25,92,0,21,4,0
1718,13,1010,High Minority/Low Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,13,1010,High Minority/Low Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,1014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,21,9,0,30,70,0,26,4,0
1718,13,1014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,13,1014,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,1020,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,51,10,3,64,79.7,0,58,6,0
1718,13,1020,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,1,0,0
1718,13,1020,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,1,0,0
1718,13,1041,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,7,54,1,62,11.3,0,59,3,0
1718,13,1041,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1041,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1070,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,13,6,0,19,68.4,0,3,16,0
1718,13,1070,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1070,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,1081,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,23,3,27,3.7,0,26,1,0
1718,13,1081,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1081,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,71,4,84,10.7,0,77,7,0
1718,13,1121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1121,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,3,0,4,25,0,0,4,0
1718,13,1161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,21,4,28,10.7,0,26,2,0
1718,13,1161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,1241,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,35,0,37,5.4,0,36,1,0
1718,13,1241,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,13,1241,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,1281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,22,1,27,14.8,0,27,0,0
1718,13,1281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1331,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,1,87,4,92,1.1,0,92,0,0
1718,13,1331,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1331,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,1,3,0,0,0,3,0
1718,13,1361,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,4,0,13,69.2,0,10,3,0
1718,13,1361,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1361,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,52,4,59,5.1,0,59,0,0
1718,13,1371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,3,0,3,0,0,0,3,0
1718,13,1401,High Minority/High Poverty/Title I,10,School Chart,Teachers,16,12,2,30,53.3,0,28,2,0
1718,13,1401,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1401,High Minority/High Poverty/Title I,10,School Chart,Other,2,0,0,2,100,0,0,2,0
1718,13,1441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,6,17,0,23,26.1,0,21,2,0
1718,13,1441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1441,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,13,1481,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,30,1,34,8.8,0,33,1,0
1718,13,1481,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1481,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1521,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,27,2,38,23.7,0,34,4,0
1718,13,1521,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1521,High Minority/High Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1561,High Minority/High Poverty/Title I,10,School Chart,Teachers,19,12,0,31,61.3,0,30,1,0
1718,13,1561,High Minority/High Poverty/Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,13,1561,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,1601,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,14,21,0,35,40,0,0,35,0
1718,13,1601,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1601,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,25,1,26,0,0,26,0,0
1718,13,1641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1641,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,18,2,23,13,0,22,1,0
1718,13,1681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1681,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1691,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,42,1,52,17.3,0,50,2,0
1718,13,1691,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1691,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,1721,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,9,60,4,73,12.3,0,66,7,0
1718,13,1721,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1721,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,1761,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,2,35,0,37,5.4,0,34,3,0
1718,13,1761,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1761,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,38,0,38,0,0,37,1,0
1718,13,1801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1801,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,1,0,2,50,0,0,2,0
1718,13,1811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,2,29,2,33,6.1,0,31,2,0
1718,13,1811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1811,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,1841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,28,0,31,9.7,0,29,2,0
1718,13,1841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1841,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1881,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,40,4,48,8.3,0,47,1,0
1718,13,1881,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1881,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,1921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,5,29,1,35,14.3,0,34,1,0
1718,13,1921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,1921,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,45,0,53,15.1,0,51,2,0
1718,13,2001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2001,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2003,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,36,5,0,41,87.8,0,40,1,0
1718,13,2003,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,1,0,0,1,100,0,0,1,0
1718,13,2003,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,2004,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,9,0,2,11,81.8,0,9,2,0
1718,13,2004,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,0,0,,0,0,0,
1718,13,2004,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,2007,High Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,10,13,0,23,43.5,0,23,0,0
1718,13,2007,High Minority/Low Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2007,High Minority/Low Poverty/Non-Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,2013,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Teachers,43,1,0,44,97.7,0,34,10,0
1718,13,2013,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Principals,2,0,0,2,100,0,0,2,0
1718,13,2013,Mid-Range Minority/Low Poverty/Non-Title I,10,School Chart,Other,1,0,0,1,100,0,1,0,0
1718,13,2021,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,7,33,1,41,17.1,0,36,5,0
1718,13,2021,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2021,High Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,29,1,37,18.9,0,32,5,0
1718,13,2041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2041,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2060,High Minority/High Poverty/Title I,10,School Chart,Teachers,9,0,0,9,100,0,7,2,0
1718,13,2060,High Minority/High Poverty/Title I,10,School Chart,Principals,1,0,0,1,100,0,1,0,0
1718,13,2060,High Minority/High Poverty/Title I,10,School Chart,Other,0,0,0,0,,0,0,0,
1718,13,2081,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,16,1,30,43.3,0,25,5,0
1718,13,2081,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2081,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,2111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,61,7,78,12.8,0,76,2,0
1718,13,2111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2111,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2151,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,61,1,63,1.6,0,62,1,0
1718,13,2151,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2151,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,1,3,0,4,25,0,0,4,0
1718,13,2161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,13,0,14,7.1,0,14,0,0
1718,13,2161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2161,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2181,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,51,5,63,11.1,0,60,3,0
1718,13,2181,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2181,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2191,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,13,91,4,108,12,0,105,3,0
1718,13,2191,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2191,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,1,3,0,0,0,3,0
1718,13,2241,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,31,2,40,17.5,0,33,7,0
1718,13,2241,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2241,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2261,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,30,3,34,2.9,0,34,0,0
1718,13,2261,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2261,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,42,2,48,8.3,0,43,5,0
1718,13,2281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2281,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2321,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,58,4,66,6.1,0,56,10,0
1718,13,2321,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2321,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,7,48,6,61,11.5,0,58,3,0
1718,13,2331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2331,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,2341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,1,38,1,40,2.5,0,40,0,0
1718,13,2341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2341,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2351,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,10,20,1,31,32.3,2,26,3,6.45
1718,13,2351,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2351,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,3,35,2,40,7.5,0,37,3,0
1718,13,2361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2361,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,8,76,5,89,9,0,87,2,0
1718,13,2371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2371,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,2,0,2,0,0,0,2,0
1718,13,2401,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,4,29,2,35,11.4,0,28,7,0
1718,13,2401,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2401,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,0,1,1,0,0,0,1,0
1718,13,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Teachers,8,32,3,43,18.6,0,41,2,0
1718,13,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Principals,0,0,1,1,0,0,0,1,0
1718,13,2441,Mid-Range Minority/Mid-Range Poverty/Non-Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
1718,13,2501,High Minority/High Poverty/Title I,10,School Chart,Teachers,12,15,4,31,38.7,0,26,5,0
1718,13,2501,High Minority/High Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2501,High Minority/High Poverty/Title I,10,School Chart,Other,1,0,0,1,100,0,0,1,0
1718,13,2511,High Minority/Mid-Range Poverty/Title I,10,School Chart,Teachers,0,40,1,41,0,0,37,4,0
1718,13,2511,High Minority/Mid-Range Poverty/Title I,10,School Chart,Principals,0,1,0,1,0,0,0,1,0
1718,13,2511,High Minority/Mid-Range Poverty/Title I,10,School Chart,Other,0,1,0,1,0,0,0,1,0
