year,district_number,LOCATION_DISTRICT,LOC_DISTRICT_NAME,district_name,school_number,school_name_l,school_name_s,website,collocated_number,PHONE_NUMBER,PHYSICAL_ADDRESS,PHYSICAL_CITY,PHYSICAL_STATE,PHYSICAL_ZIP,PRINCIPAL_LAST,PRINCIPAL_FIRST,PRINCIPAL_MI,LATITUDE,LONGITUDE,magnet_status,magnet_specialty,charter,title1,alt_schl,school_type,grade_1819,improvement_rating,final_pct,federal_index,gr_frmINDV,Feeder_School_flag,Receiving_Distenrl,Receiving_Schlenrl,TSI,CSI,total_students,Teacher_Count,CEP_Percentage,receiver_School_flag,feeder_distenrl,feeder_schlenrl,feeder_name,receiving_name
1819,03,3,BAY,BAY,0571,BREAKFAST POINT ACADEMY,BREAKFAST POINT ACADEMY,,030571,(850)767-1190,601 N RICHARD JACKSON BLVD,PANAMA CITY BEACH,FL,32407-3693,WHITFIELD,CLINT,,30.18771,-85.82171,Z,Z,NO,NO,N,Combination School,A,,64,63,,N,,,N,N,1143,83,47.4,,,,,
1819,03,3,BAY,BAY,0591,C C WASHINGTON ACADEMY,C C WASHINGTON ACADEMY,,030591,(850)767-5576,924 BAY AVE,PANAMA CITY,FL,32401-4249,HARLESS,TODD,,30.16605,-85.64080,Z,Z,NO,YES,A,Middle School,,M,29,15,,N,,,Y,Y,91,7,100.0,,,,,
1819,03,3,BAY,BAY,0101,CALLAWAY ELEMENTARY SCHOOL,CALLAWAY ELEMENTARY SCHOOL,,030101,(850)767-1241,7115 E HIGHWAY 22,PANAMA CITY,FL,32404-2373,PHILLIPS,ANDRA,,30.15385,-85.56930,Z,Z,NO,YES,N,Elementary School,D,,40,40,,N,,,Y,Y,557,36,100.0,,,,,
1819,03,3,BAY,BAY,0091,CEDAR GROVE ELEMENTARY SCHOOL,CEDAR GROVE ELEMENTARY SCHOOL,,030091,(850)767-4550,2826 E 15TH ST,PANAMA CITY,FL,32405-6356,WOJNOWSKI,SHEILA,,30.17401,-85.62176,Z,Z,NO,YES,N,Elementary School,C,,46,46,,N,,,Y,N,506,44,100.0,,,,,
1819,03,3,BAY,BAY,0782,CENTRAL HIGH SCHOOL,CENTRAL HIGH SCHOOL,,030782,(850)215-0770,1250 W. 17TH ST,PANAMA CITY,FL,32405-3715,KNAPP,JEREMY,,30.17984,-85.68071,Z,Z,YES,NO,A,High School,,C,58,31,17.1,N,,,Y,Y,198,9,74.7,,,,,
1819,03,3,BAY,BAY,0541,DEANE BOZEMAN SCHOOL,DEANE BOZEMAN SCHOOL,,030541,(850)767-1300,13410 HIGHWAY 77,PANAMA CITY,FL,32409-4213,BALKOM,JOSH,,30.39392,-85.68657,Z,Z,NO,YES,N,Combination School,A,,64,64,89.8,N,,,N,N,1265,79,61.6,,,,,
1819,03,3,BAY,BAY,0461,DEER POINT ELEMENTARY SCHOOL,DEER POINT ELEMENTARY SCHOOL,,030461,(850)767-5462,4800 HIGHWAY 2321,PANAMA CITY,FL,32404-9757,REEDER,REBECCA,,30.25812,-85.59221,Z,Z,NO,NO,N,Elementary School,C,,50,50,,N,,,Y,N,736,51,50.1,,,,,
1819,03,3,BAY,BAY,0141,EVERITT MIDDLE SCHOOL,EVERITT MIDDLE SCHOOL,,030141,(850)767-3776,608 SCHOOL AVE,PANAMA CITY,FL,32401-5256,MULLINS,PHILLIP,,30.15935,-85.61548,Z,Z,NO,YES,N,Middle School,C,,53,55,,N,,,Y,N,689,46,100.0,,,,,
1819,03,3,BAY,BAY,0151,HILAND PARK ELEMENTARY SCHOOL,HILAND PARK ELEMENTARY SCHOOL,,030151,(850)767-4685,2507 E BALDWIN RD,PANAMA CITY,FL,32405-5805,ILEA,FAIRCLOTH,,30.20330,-85.62956,Z,Z,NO,YES,N,Elementary School,C,,46,47,,N,,,Y,N,736,46,76.1,,,,,
1819,03,3,BAY,BAY,0081,HUTCHISON BEACH ELEMENTARY SCHOOL,HUTCHISON BEACH ELEMENTARY SCHOOL,,030081,(850)767-5195,12900 MIDDLE BEACH RD,PANAMA CITY,FL,32407-2919,NOUSKHAJIAN,GLENDA,,30.19863,-85.83621,Z,Z,NO,YES,N,Elementary School,B,,58,61,,N,,,N,N,619,43,56.7,,,,,
1819,03,3,BAY,BAY,0551,J.R. ARNOLD HIGH SCHOOL,J.R. ARNOLD HIGH SCHOOL,,030551,(850)767-3700,550 N ALF COLEMAN RD,PANAMA CITY BEACH,FL,32407-2510,SMITH,BRITT,,30.20388,-85.81375,Z,Z,NO,NO,N,High School,B,,55,56,90.2,N,,,Y,N,1674,78,34.8,,,,,
1819,03,3,BAY,BAY,0161,JINKS MIDDLE SCHOOL,JINKS MIDDLE SCHOOL,,030161,(850)767-4695,600 W 11TH ST,PANAMA CITY,FL,32401-2332,CARPENTER,BLYTHE,,30.16973,-85.66831,Z,Z,NO,YES,N,Middle School,D,,40,40,,N,,,Y,Y,558,42,100.0,,,,,
1819,03,3,BAY,BAY,0131,LUCILLE MOORE ELEMENTARY SCHOOL,LUCILLE MOORE ELEMENTARY SCHL,,030131,(850)767-1428,1900 MICHIGAN AVE,PANAMA CITY,FL,32405-1532,WEATHERLY,KERI,,30.18351,-85.70700,Z,Z,NO,YES,N,Elementary School,C,,49,52,,N,,,Y,N,449,42,100.0,,,,,
1819,03,3,BAY,BAY,0171,LYNN HAVEN ELEMENTARY SCHOOL,LYNN HAVEN ELEMENTARY SCHOOL,,030171,(850)767-1454,301 W 9TH ST,LYNN HAVEN,FL,32444-2317,CANNON,JOHN,,30.24488,-85.65279,Z,Z,NO,NO,N,Elementary School,B,,57,57,,N,,,N,N,697,47,54.2,,,,,
1819,03,3,BAY,BAY,0281,MARGARET K. LEWIS IN MILLVILLE,MARGARET K. LEWIS IN MILLVILLE,,030281,(850)767-1792,203 N EAST AVE,PANAMA CITY,FL,32401-6109,HAST,LORI,,30.14993,-85.62583,Z,Z,NO,YES,E,Combination School,,M,41,42,100.0,N,,,Y,N,156,28,73.1,,,,,
1819,03,3,BAY,BAY,0111,MERRIAM CHERRY STREET ELEMENTARY,MERRIAM CHERRY STREET ELEM.,,030111,(850)767-1480,1125 CHERRY ST,PANAMA CITY,FL,32401-3880,LONG,BRYAN,,30.14717,-85.64581,Z,Z,NO,YES,N,Elementary School,A,,67,67,,N,,,N,N,330,24,100.0,,,,,
1819,03,3,BAY,BAY,0071,MERRITT BROWN MIDDLE SCHOOL,MERRITT BROWN MIDDLE SCHOOL,,030071,(850)767-3976,5044 MERRITT BROWN WAY,PANAMA CITY,FL,32404-3040,MARSHALL,CHARLOTTE,,30.24198,-85.56203,Z,Z,NO,YES,N,Middle School,C,,48,48,,N,,,Y,N,762,52,64.0,,,,,
1819,03,3,BAY,BAY,0331,MOWAT MIDDLE SCHOOL,MOWAT MIDDLE SCHOOL,,030331,(850)767-4040,1903 W HIGHWAY 390,LYNN HAVEN,FL,32444-4200,"SHEFFIELD, JR",ED,,30.22788,-85.65569,Z,Z,NO,NO,N,Middle School,B,,61,61,,N,,,Y,N,1097,63,54.1,,,,,
1819,03,3,BAY,BAY,0531,NEW HORIZONS LEARNING CENTER,NEW HORIZONS LEARNING CENTER,,030531,(850)767-1110,3200 MINNESOTA AVE,PANAMA CITY,FL,32405-5027,PONGRATZ,GORDON,,30.20734,-85.64519,Z,Z,NO,YES,E,Combination School,,M,36,32,58.1,N,,,Y,Y,141,30,100.0,,,,,
1819,03,3,BAY,BAY,0741,NORTH BAY HAVEN CAREER ACADEMY,NORTH BAY HAVEN CAREER ACADEMY,,030741,(850)248-0801,1 BUCCANEER DR,PANAMA CITY,FL,32404-8940,MCLAUGHLIN,MICHAEL,,30.23513,-85.59588,Z,Z,YES,NO,N,High School,A,,79,79,95.1,N,,,N,N,847,43,28.1,,,,,
1819,03,3,BAY,BAY,0751,NORTH BAY HAVEN CHARTER ACADEMY ELEMENTARY SCHOOL,NORTH BAY HAVEN CHARTER ACADEMY ELEM SCHOOL,,030751,(850)248-0801,1 BUCCANEER DR,PANAMA CITY,FL,32404-8940,MCLAUGHLIN,MICHAEL,,30.23513,-85.59588,Z,Z,YES,NO,N,Elementary School,A,,63,63,,N,,,Y,N,696,42,36.8,,,,,
1819,03,3,BAY,BAY,0731,NORTH BAY HAVEN CHARTER ACADEMY MIDDLE SCHOOL,NORTH BAY HAVEN CHARTER ACADEMY MIDDLE SCHOOL,,030731,(850)248-0801,1 BUCCANEER DR,PANAMA CITY,FL,32404-8940,MCLAUGHLIN,MICHAEL,,30.23513,-85.59588,Z,Z,YES,NO,N,Middle School,A,,67,67,,N,,,Y,N,524,24,37.2,,,,,
1819,03,3,BAY,BAY,0471,NORTHSIDE ELEMENTARY SCHOOL,NORTHSIDE ELEMENTARY SCHOOL,,030471,(850)767-1506,2001 NORTHSIDE DR,PANAMA CITY,FL,32405-3629,HARVEY,AMY,,30.18523,-85.67848,Z,Z,NO,YES,N,Elementary School,B,,58,60,,N,,,Y,N,601,40,71.9,,,,,
1819,03,3,BAY,BAY,0191,OAKLAND TERRACE SCHOOL FOR THE VISUAL AND PERFORMING ARTS,OAKLAND TERRACE SCHL FOR VIS,,030191,(850)767-4565,2010 W 12TH ST,PANAMA CITY,FL,32401-1850,LONG,BRYAN,,30.16993,-85.68947,Z,Z,NO,YES,N,Elementary School,D,,38,42,,N,,,Y,Y,328,26,100.0,,,,,
1819,03,3,BAY,BAY,0801,PALM BAY ELEMENTARY SCHOOL,PALM BAY ELEMENTARY SCHOOL,,030801,(850)215-0770,1104 BALBOA AVE,PANAMA CITY,FL,32401-2017,WILLIS,LENDY,,30.16958,-85.67481,Z,Z,YES,YES,N,Elementary School,C,,45,45,,N,,,Y,N,375,26,62.9,,,,,
1819,03,3,BAY,BAY,0771,PALM BAY PREPARATORY ACADEMY 6-12,PALM BAY PREPARATORY ACADEMY 6-12,,030771,(850)215-0770,1104 BALBOA AVE,PANAMA CITY,FL,32401-2017,FONTAINE,KATHLEEN,,30.19223,-85.69793,Z,Z,YES,NO,N,Combination School,C,,44,43,100.0,N,,,Y,N,355,20,59.4,,,,,
1819,03,3,BAY,BAY,0211,PARKER ELEMENTARY SCHOOL,PARKER ELEMENTARY SCHOOL,,030211,(850)767-4570,640 S HIGHWAY 22 A,PANAMA CITY,FL,32404-6824,COAN,CHRIS,,30.13574,-85.60039,Z,Z,NO,YES,N,Elementary School,C,,47,43,,N,,,Y,N,547,38,100.0,,,,,
1819,03,3,BAY,BAY,0521,PATRONIS ELEMENTARY SCHOOL,PATRONIS ELEMENTARY SCHOOL,,030521,(850)767-5075,7400 PATRONIS DR,PANAMA CITY BEACH,FL,32408-5740,SPIVEY,ELLIE,,30.16969,-85.76432,Z,Z,NO,NO,N,Elementary School,A,,67,67,,N,,,N,N,742,51,38.3,,,,,
1819,03,3,BAY,BAY,2701,RISING LEADERS ACADEMY,RISING LEADERS ACADEMY,,032701,(850)215-0844,1527 LINCOLN AVE,PANAMA CITY,FL,32405-3145,JABER,SUHA,,30.17685,-85.69124,Z,Z,YES,NO,N,Combination School,A,,81,81,,N,,,N,N,207,15,31.4,,,,,
1819,03,3,BAY,BAY,0581,ROSENWALD HIGH SCHOOL,ROSENWALD HIGH SCHOOL,,030581,(850)767-4580,924 BAY AVE,PANAMA CITY,FL,32401-4249,TYSON,CHANDRA,,30.16605,-85.64080,Z,Z,NO,YES,A,High School,,M,40,19,29.0,N,,,Y,Y,174,13,100.0,,,,,
1819,03,3,BAY,BAY,0341,RUTHERFORD HIGH SCHOOL,RUTHERFORD HIGH SCHOOL,,030341,(850)767-4500,1000 SCHOOL AVE,PANAMA CITY,FL,32401-5157,PILSON,COY,,30.16599,-85.61506,Z,Z,NO,YES,N,High School,C,,44,45,76.7,N,,,Y,N,1004,49,63.5,,,,,
1819,03,3,BAY,BAY,0221,SOUTHPORT ELEMENTARY SCHOOL,SOUTHPORT ELEMENTARY SCHOOL,,030221,(850)767-1636,1835 BRIDGE ST,SOUTHPORT,FL,32409-1325,HARLESS,MICHAEL,,30.28797,-85.64069,Z,Z,NO,YES,N,Elementary School,C,,44,44,,N,,,Y,N,422,26,60.9,,,,,
1819,03,3,BAY,BAY,0241,ST. ANDREW SCHOOL  AT OAKLAND TERRACE,ST. ANDREW SCHOOL  AT OAKLAND TERRACE,,030241,(850)767-4595,2010 W 12TH ST,PANAMA CITY,FL,32401-1850,BRANSTETTER,JANIE,,30.17045,-85.69355,Z,Z,NO,YES,E,Elementary School,,U,21,20,,N,,,Y,Y,115,26,100.0,,,,,
1819,03,3,BAY,BAY,0201,SURFSIDE MIDDLE SCHOOL,SURFSIDE MIDDLE SCHOOL,,030201,(850)767-5180,300 NAUTILUS ST,PANAMA CITY BEACH,FL,32413-2757,PITTS,DAVID,,30.20867,-85.85231,Z,Z,NO,NO,N,Middle School,A,,67,67,,N,,,N,N,755,46,42.5,,,,,
1819,03,3,BAY,BAY,0511,TOMMY SMITH ELEMENTARY SCHOOL,TOMMY SMITH ELEMENTARY SCHOOL,,030511,(850)767-1688,5044 TOMMY SMITH DR,PANAMA CITY,FL,32404-3037,SPRADLEY,DEBRA,,30.24190,-85.56407,Z,Z,NO,YES,N,Elementary School,B,,58,58,,N,,,Y,N,678,40,60.5,,,,,
1819,03,3,BAY,BAY,0501,TYNDALL ELEMENTARY SCHOOL,TYNDALL ELEMENTARY SCHOOL,,030501,(850)767-1714,7800 TYNDALL PKWY,TYNDALL AFB,FL,32403-1000,KIRKMAN,KIMBERLY,,30.08317,-85.60911,Z,Z,NO,NO,N,Elementary School,A,,68,68,,N,,,N,N,737,51,38.5,,,,,
1819,03,3,BAY,BAY,2711,UNIVERSITY ACADEMY SABL INC,UNIVERSITY ACADEMY SABL INC,,032711,(850)215-0097,1980 DISCOVERY LOOP,PANAMA CITY,FL,32405-2771,SMITH,WES,,30.20733,-85.68301,Z,Z,YES,NO,N,Combination School,A,,82,82,,N,,,N,N,652,41,4.6,,,,,
1819,03,3,BAY,BAY,0251,WALLER ELEMENTARY SCHOOL,WALLER ELEMENTARY SCHOOL,,030251,(850)764-4341,11332 E HIGHWAY 388,YOUNGSTOWN,FL,32466-3043,MCNALLY,GINA,,30.36670,-85.44121,Z,Z,NO,YES,N,Elementary School,C,,46,46,,N,,,Y,N,486,31,100.0,,,,,
1819,03,3,BAY,BAY,0262,WEST BAY ELEMENTARY SCHOOL,WEST BAY ELEMENTARY SCHOOL,,030262,(850)767-1850,14813 SCHOOL DR,PANAMA CITY BEACH,FL,32413-9334,MOSS,DENIECE,,30.28931,-85.86097,Z,Z,NO,YES,N,Elementary School,B,,60,63,,N,,,Y,N,315,23,63.2,,,,,
1819,04,4,BRADFORD,BRADFORD,0021,BRADFORD HIGH SCHOOL,BRADFORD HIGH SCHOOL,,040021,(904)966-6075,581 N TEMPLE AVE,STARKE,FL,32091-2609,SIMPSON,JAMES,,29.94995,-82.10947,Z,Z,NO,YES,N,High School,B,,57,57,88.6,N,,,Y,N,787,43,80.1,,,,,
1819,04,4,BRADFORD,BRADFORD,0172,BRADFORD MIDDLE SCHOOL,BRADFORD MIDDLE SCHOOL,,040172,(904)966-6705,527 N ORANGE ST,STARKE,FL,32091-2466,ROSSON,DANIELLE,,29.95038,-82.11512,Z,Z,NO,YES,N,Middle School,C,,49,49,,N,,,Y,N,667,43,95.4,,,,,
1819,04,4,BRADFORD,BRADFORD,0000,BRADFORD SCHOOL DISTRICT,,,,,501 W WASHINGTON ST,STARKE,FL,32091-2525,Shuford Creighton,Stacey,,29.95088,-82.11186,,,,,,,C,,53,53,87.7,,,,,,3165,249,91.0,,,,,
1819,04,4,BRADFORD,BRADFORD,0161,BROOKER ELEMENTARY SCHOOL,BROOKER ELEMENTARY SCHOOL,,040161,(352)485-1812,18551 CHARLOTTE AVE,BROOKER,FL,32622-3032,MELVIN,CASSIE,,29.88901,-82.32947,Z,Z,NO,YES,N,Elementary School,C,,51,51,,N,,,Y,N,126,12,87.3,,,,,
1819,04,4,BRADFORD,BRADFORD,0181,HAMPTON ELEMENTARY SCHOOL,HAMPTON ELEMENTARY SCHOOL,,040181,(352)468-1212,10501 HAMPTON AVE,HAMPTON,FL,32044-0200,SCHULTZ,DENISE,,29.86892,-82.13018,Z,Z,NO,YES,N,Elementary School,C,,48,48,,N,,,Y,N,207,15,100.0,,,,,
1819,04,4,BRADFORD,BRADFORD,0131,LAWTEY ELEMENTARY SCHOOL,LAWTEY ELEMENTARY SCHOOL,,040131,(904)966-6795,22703 N PARK ST,LAWTEY,FL,32058-6807,PREVATT,LISA,,30.04633,-82.07212,Z,Z,NO,YES,N,Elementary School,C,,49,49,,N,,,N,N,222,15,95.5,,,,,
1819,04,4,BRADFORD,BRADFORD,0081,SOUTHSIDE ELEMENTARY SCHOOL,SOUTHSIDE ELEMENTARY SCHOOL,,040081,(904)966-6061,823 STANSBURY ST,STARKE,FL,32091-4220,BEARD,CHRIS,,29.93558,-82.10344,Z,Z,NO,YES,N,Elementary School,C,,41,41,,N,,,Y,N,571,37,100.0,,,,,
1819,04,4,BRADFORD,BRADFORD,0051,STARKE ELEMENTARY SCHOOL,STARKE ELEMENTARY SCHOOL,,040051,(904)966-6045,1000 W WELDON ST,STARKE,FL,32091-1444,VAUGHAN,JENNIFER,,29.95179,-82.12241,Z,Z,NO,YES,N,Elementary School,C,,51,51,,N,,,Y,N,527,36,97.3,,,,,
1819,05,5,BREVARD,BREVARD,0141,ANDREW JACKSON MIDDLE SCHOOL,ANDREW JACKSON MIDDLE SCHOOL,,050141,(321)269-1812,1515 KNOX MCRAE DR,TITUSVILLE,FL,32780-5414,SUSIN,TINA,M,28.56947,-80.82068,Z,Z,NO,NO,N,Middle School,A,,62,62,,N,,,Y,N,549,28,60.5,,,,,
1819,05,5,BREVARD,BREVARD,0061,APOLLO ELEMENTARY SCHOOL,APOLLO ELEMENTARY SCHOOL,,050061,(321)267-7890,3085 KNOX MCRAE DR,TITUSVILLE,FL,32780-4528,O'LEARY,FRANK,A,28.58071,-80.84423,Z,Z,NO,YES,N,Elementary School,B,,54,55,,N,,,Y,N,847,55,65.5,,,,,
1819,05,5,BREVARD,BREVARD,0161,ASTRONAUT HIGH SCHOOL,ASTRONAUT HIGH SCHOOL,,050161,(321)264-3000,800 WAR EAGLE BLVD,TITUSVILLE,FL,32796-2316,MILLER,KRISTA,K,28.62483,-80.85078,Z,Z,NO,NO,N,High School,C,,50,50,85.3,N,,,Y,N,1074,54,52.9,,,,,
1819,05,5,BREVARD,BREVARD,0201,ATLANTIS ELEMENTARY SCHOOL,ATLANTIS ELEMENTARY SCHOOL,,050201,(321)633-6143,7300 BRIGGS AVE,COCOA,FL,32927-8007,CLARKE,JENNIFER,M,28.48726,-80.79627,Z,Z,NO,YES,N,Elementary School,B,,56,56,,N,,,Y,N,713,50,56.0,,,,,
1819,05,5,BREVARD,BREVARD,4051,AUDUBON ELEMENTARY SCHOOL,AUDUBON ELEMENTARY SCHOOL,,054051,(321)452-2085,1201 N BANANA RIVER DR,MERRITT ISLAND,FL,32952-5757,LEA,ELI,A,28.37818,-80.67136,Z,Z,NO,YES,N,Elementary School,C,,51,51,,N,,,Y,N,536,41,55.8,,,,,
1819,05,5,BREVARD,BREVARD,2211,BAYSIDE HIGH SCHOOL,BAYSIDE HIGH SCHOOL,,052211,(321)956-5000,1901 DEGROODT RD SW,PALM BAY,FL,32908-1206,ZANDER,HOLLI,A,27.95104,-80.67620,Z,Z,NO,NO,N,High School,B,,55,54,88.0,N,,,Y,N,1706,82,50.2,,,,,
1819,05,5,BREVARD,BREVARD,0000,BREVARD SCHOOL DISTRICT,,,,,2700 JUDGE FRAN JAMIESON WAY,VIERA,FL,32940-6601,Mullins,Mark,,28.24860,-80.73611,,,,,,,A,,64,64,88.3,,,,,,73734,4690,49.8,,,,,
1819,05,5,BREVARD,BREVARD,7004,BREVARD VIRTUAL FRANCHISE,BREVARD VIRTUAL FRANCHISE,,057004,(321)633-3660,1225 CLEARLAKE RD,COCOA,FL,32922-6403,PRICE,HEATHER,L,28.37569,-80.75717,Z,Z,NO,NO,N,Combination School,B,,61,60,94.9,N,,,N,N,166,32,0.0,,,,,
1819,05,5,BREVARD,BREVARD,1041,CAMBRIDGE ELEMENTARY MAGNET SCHOOL,CAMBRIDGE ELEM MAGNET SCHOOL,,051041,(321)633-3550,2000 CAMBRIDGE DR,COCOA,FL,32922-6513,TAGYE,REGINA,M,28.38358,-80.74931,S,O,NO,YES,N,Elementary School,C,,53,56,,N,,,Y,N,661,51,100.0,,,,,
1819,05,5,BREVARD,BREVARD,5031,CAPE VIEW ELEMENTARY SCHOOL,CAPE VIEW ELEMENTARY SCHOOL,,055031,(321)784-0284,8440 ROSALIND AVE,CAPE CANAVERAL,FL,32920-2124,KEANE,JILL,E,28.39267,-80.59946,Z,Z,NO,YES,N,Elementary School,A,,69,69,,N,,,N,N,380,30,67.4,,,,,
1819,05,5,BREVARD,BREVARD,3021,CENTRAL MIDDLE SCHOOL,CENTRAL MIDDLE SCHOOL,,053021,(321)722-4150,2600 WINGATE BLVD,WEST MELBOURNE,FL,32904-7463,SCHEUERER,D. TODD,,28.06242,-80.66336,Z,Z,NO,NO,N,Middle School,B,,56,56,,N,,,Y,N,1193,65,50.5,,,,,
1819,05,5,BREVARD,BREVARD,0191,CHALLENGER 7 ELEMENTARY SCHOOL,CHALLENGER 7 ELEMENTARY SCHOOL,,050191,(321)636-5801,6135 RENA AVE,COCOA,FL,32927-8260,RASSEL,MAGALI,C,28.46636,-80.79907,Z,Z,NO,YES,N,Elementary School,B,,57,57,,N,,,Y,N,571,37,58.0,,,,,
1819,05,5,BREVARD,BREVARD,2161,CHRISTA MCAULIFFE ELEMENTARY SCHOOL,CHRISTA MCAULIFFE ELEM. SCHOOL,,052161,(321)768-0465,155 DEL MUNDO ST NW,PALM BAY,FL,32907-1862,FINSTED,VICTORIA,A,28.00951,-80.67390,Z,Z,NO,YES,N,Elementary School,B,,60,60,,N,,,N,N,776,54,67.3,,,,,
1819,05,5,BREVARD,BREVARD,5011,COCOA BEACH JUNIOR/SENIOR HIGH SCHOOL,COCOA BEACH JUNIOR/SENIOR HIGH SCHOOL,,055011,(321)783-1776,1500 MINUTEMEN CSWY,COCOA BEACH,FL,32931-2048,RENDELL,MARK,J,28.31800,-80.63060,Z,Z,NO,NO,N,Combination School,A,,67,66,95.7,N,,,N,N,1013,57,26.1,,,,,
1819,05,5,BREVARD,BREVARD,1121,COCOA HIGH SCHOOL,COCOA HIGH SCHOOL,,051121,(321)632-5300,2000 TIGER TRL,COCOA,FL,32926-5526,WILSON,RACHAD,T,28.38432,-80.76925,Z,Z,NO,YES,N,Combination School,C,,51,51,81.3,N,,,Y,N,1576,91,76.7,,,,,
1819,05,5,BREVARD,BREVARD,2131,COLUMBIA ELEMENTARY SCHOOL,COLUMBIA ELEMENTARY SCHOOL,,052131,(321)676-1319,1225 WACO BLVD SE,PALM BAY,FL,32909-5306,ROBERTS,RACHEL,,27.96644,-80.63734,Z,Z,NO,YES,N,Elementary School,B,,55,56,,N,,,Y,N,478,33,78.0,,,,,
1819,05,5,BREVARD,BREVARD,0091,COQUINA ELEMENTARY SCHOOL,COQUINA ELEMENTARY SCHOOL,,050091,(321)264-3060,850 KNOX MCRAE DR,TITUSVILLE,FL,32780-6407,LOVELACE,BLAIR,B,28.56628,-80.81128,Z,Z,NO,YES,N,Elementary School,C,,49,49,,N,,,Y,N,516,38,80.8,,,,,
1819,05,5,BREVARD,BREVARD,3091,CROTON ELEMENTARY SCHOOL,CROTON ELEMENTARY SCHOOL,,053091,(321)259-3818,1449 CROTON RD,MELBOURNE,FL,32935-3267,BENNETT,ROSEANN,M,28.13039,-80.65390,Z,Z,NO,YES,N,Elementary School,C,,53,54,,N,,,Y,N,552,38,71.4,,,,,
1819,05,5,BREVARD,BREVARD,6012,DELAURA MIDDLE SCHOOL,DELAURA MIDDLE SCHOOL,,056012,(321)773-7581,300 JACKSON AVE,SATELLITE BEACH,FL,32937-2928,LEBRUN,JEREMY,J,28.18335,-80.59711,Z,Z,NO,NO,N,Middle School,A,,76,76,,N,,,N,N,819,46,20.1,,,,,
1819,05,5,BREVARD,BREVARD,1028,DEVEREUX HOSPITAL,DEVEREUX HOSPITAL,,051028,(321)242-9100,8000 DEVEREUX DR,VIERA,FL,32940-7907,O'BRIEN,DAVID,M,28.23395,-80.70848,Z,Z,NO,NO,E,Combination School,,M,47,29,*,N,,,Y,Y,54,23,0.0,,,,,
1819,05,5,BREVARD,BREVARD,2151,DISCOVERY ELEMENTARY SCHOOL,DISCOVERY ELEMENTARY SCHOOL,,052151,(321)951-4920,1275 GLENDALE AVE NW,PALM BAY,FL,32907-8067,CASTILLO,KARRY,A,28.02954,-80.71834,Z,Z,NO,YES,N,Elementary School,C,,48,50,,N,,,Y,N,644,47,76.9,,,,,
1819,05,5,BREVARD,BREVARD,6141,DR. W.J. CREEL ELEMENTARY SCHOOL,DR. W.J. CREEL ELEMENTARY SCHL,,056141,(321)259-3233,2000 GLENWOOD DR,MELBOURNE,FL,32935-5494,GAUMOND,NICOLE,,28.14134,-80.64458,Z,Z,NO,YES,N,Elementary School,C,,43,44,,N,,,Y,N,845,65,68.5,,,,,
1819,05,5,BREVARD,BREVARD,3011,EAU GALLIE HIGH SCHOOL,EAU GALLIE HIGH SCHOOL,,053011,(321)242-6400,1400 COMMODORE BLVD,MELBOURNE,FL,32935-4122,SALMON,JEREMY,A,28.13093,-80.64773,Z,Z,NO,NO,N,High School,B,,55,55,83.3,N,,,Y,N,1676,90,48.4,,,,,
1819,05,5,BREVARD,BREVARD,4021,EDGEWOOD JR/SR HIGH SCHOOL,EDGEWOOD JR/SR HIGH SCHOOL,,054021,(321)454-1030,180 E MERRITT AVE,MERRITT ISLAND,FL,32953-3413,INGRATTA,JACQUELINE,M,28.36210,-80.69653,Z,Z,NO,NO,N,Combination School,A,,90,90,99.3,N,,,N,N,948,52,13.3,,,,,
1819,05,5,BREVARD,BREVARD,6511,EDUCATIONAL HORIZONS CHARTER,EDUCATIONAL HORIZONS CHARTER,,056511,(321)729-0786,1281 S WICKHAM RD,WEST MELBOURNE,FL,32904-2450,TURNER,CHERYL,,28.08599,-80.67194,Z,Z,YES,NO,N,Elementary School,A,,79,79,,N,,,N,N,124,11,28.2,,,,,
1819,05,5,BREVARD,BREVARD,6523,EMMA JEWEL CHARTER ACADEMY,EMMA JEWEL CHARTER ACADEMY,,056523,(321)634-5462,705 BLAKE AVE,COCOA,FL,32922-7100,COLE,THOMAS,,28.35104,-80.73946,Z,Z,YES,YES,N,Combination School,C,,49,49,,N,,,Y,N,357,24,100.0,,,,,
1819,05,5,BREVARD,BREVARD,1051,ENDEAVOUR ELEMENTARY SCHOOL,ENDEAVOUR ELEMENTARY SCHOOL,,051051,(321)633-3545,905 PINEDA ST,COCOA,FL,32922-6370,REED,CHRIS,,28.36832,-80.74873,Z,Z,NO,YES,N,Elementary School,C,,46,45,,N,,,Y,N,662,55,100.0,,,,,
1819,05,5,BREVARD,BREVARD,0301,ENTERPRISE ELEMENTARY SCHOOL,ENTERPRISE ELEMENTARY SCHOOL,,050301,(321)633-3434,7000 ENTERPRISE RD,COCOA,FL,32927-4105,DUFRESNE,KELLI,C,28.47973,-80.82570,Z,Z,NO,NO,N,Elementary School,A,,66,66,,N,,,N,N,599,40,52.8,,,,,
1819,05,5,BREVARD,BREVARD,1091,FAIRGLEN ELEMENTARY SCHOOL,FAIRGLEN ELEMENTARY SCHOOL,,051091,(321)631-1993,201 INDIAN TRL,COCOA,FL,32927-5909,MURPHY,CATHERINE,M,28.43783,-80.76017,Z,Z,NO,YES,N,Elementary School,C,,48,49,,N,,,Y,N,680,51,100.0,,,,,
